toplevel_path,superfolder_path,domain,model,history,variance,nomenclature,scale,shuffle_number,jsonl_file
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,high_scale,9,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_high_scale/shuffles/shuffle_9/run_20260212_173819.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,0,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_0/run_20260121_121222.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,1,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_1/run_20260121_121757.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,2,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_2/run_20260121_122331.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,3,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_3/run_20260121_122904.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,4,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_4/run_20260121_123439.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,5,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_5/run_20260212_171528.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,6,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_6/run_20260212_172058.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,7,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_7/run_20260212_172629.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,8,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_8/run_20260212_173200.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_neg_scale,9,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_neg_scale/shuffles/shuffle_9/run_20260212_173730.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,0,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_0/run_20260121_123500.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,1,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_1/run_20260121_124031.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,2,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_2/run_20260121_124603.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,3,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_3/run_20260121_125134.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,4,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_4/run_20260121_125707.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,5,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_5/run_20260212_171604.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,6,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_6/run_20260212_172136.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,7,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_7/run_20260212_172707.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,8,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_8/run_20260212_173239.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,alphanumeric,low_scale,9,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/alphanumeric_low_scale/shuffles/shuffle_9/run_20260212_173810.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,0,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_0/run_20260121_124200.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,1,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_1/run_20260121_124729.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,2,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_2/run_20260121_125257.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,3,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_3/run_20260121_125825.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,4,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_4/run_20260121_130353.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,5,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_5/run_20260212_171554.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,6,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_6/run_20260212_172118.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,7,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_7/run_20260212_172641.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,8,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_8/run_20260212_173204.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_neg_scale,9,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_neg_scale/shuffles/shuffle_9/run_20260212_173727.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,0,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_0/run_20260121_130322.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,1,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_1/run_20260121_130844.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,2,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_2/run_20260121_131406.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,3,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_3/run_20260121_131928.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,4,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_4/run_20260121_132450.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,5,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_5/run_20260212_171611.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,6,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_6/run_20260212_172132.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,7,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_7/run_20260212_172652.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,8,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_8/run_20260212_173212.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,high_scale,9,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_high_scale/shuffles/shuffle_9/run_20260212_173733.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,0,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_0/run_20260121_131030.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,1,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_1/run_20260121_131558.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,2,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_2/run_20260121_132126.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,3,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_3/run_20260121_132654.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,4,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_4/run_20260121_133222.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,5,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_5/run_20260212_171612.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,6,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_6/run_20260212_172137.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,7,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_7/run_20260212_172703.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,8,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_8/run_20260212_173228.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_neg_scale,9,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_neg_scale/shuffles/shuffle_9/run_20260212_173753.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,0,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_0/run_20260121_132954.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,1,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_1/run_20260121_133518.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,2,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_2/run_20260121_134041.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,3,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_3/run_20260121_134603.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,4,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_4/run_20260121_135125.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,5,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_5/run_20260212_171615.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,6,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_6/run_20260212_172136.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,7,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_7/run_20260212_172657.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,8,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_8/run_20260212_173218.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_helpful,low_scale,9,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_helpful_low_scale/shuffles/shuffle_9/run_20260212_173739.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,0,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_0/run_20260121_133121.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,1,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_1/run_20260121_133647.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,2,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_2/run_20260121_134213.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,3,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_3/run_20260121_134739.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,4,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_4/run_20260121_135305.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,5,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_5/run_20260212_171554.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,6,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_6/run_20260212_172118.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,7,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_7/run_20260212_172641.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,8,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_8/run_20260212_173205.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_neg_scale,9,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_neg_scale/shuffles/shuffle_9/run_20260212_173729.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,0,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_0/run_20260121_133821.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,1,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_1/run_20260121_134348.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,2,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_2/run_20260121_134915.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,3,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_3/run_20260121_135439.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,4,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_4/run_20260121_140004.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,5,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_5/run_20260212_171612.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,6,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_6/run_20260212_172138.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,7,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_7/run_20260212_172702.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,8,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_8/run_20260212_173224.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,high_scale,9,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_high_scale/shuffles/shuffle_9/run_20260212_173746.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,low_neg_scale,0,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_low_neg_scale/shuffles/shuffle_0/run_20260121_134735.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,low_neg_scale,1,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_low_neg_scale/shuffles/shuffle_1/run_20260121_135301.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,low_neg_scale,2,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_low_neg_scale/shuffles/shuffle_2/run_20260121_135827.jsonl
experiments/20260120_ab_novar,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist,Bandit,Qwen3-32B,Summarized,No,ordinal_mislead,low_neg_scale,3,experiments/20260120_ab_novar/model_name_Qwen3-32B_prompt_summhist/sem_rel_mislead_low_neg_scale/shuffles/shuffle_3/run_20260121_140353.jsonl
